,ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Latitude,Longitude,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Url
18910,3306,Bamboo Shoots,"Chinese, Seafood, Asian","F-2/3, Sector 18, Noida",Noida,3.9,Good,515,3,28.5715394946,77.3239663616,Yes,Yes,1600,https://www.zomato.com/ncr/bamboo-shoots-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bamboo-shoots-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18911,300180,LIT Ultrabar,"Continental, American, North Indian, Chinese","B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Noida,3.6,Good,425,3,28.5709614947,77.3254184425,No,Yes,1550,https://www.zomato.com/ncr/lit-ultrabar-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/lit-ultrabar-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18912,3695,Geoffrey's,"Asian, Continental, Italian, North Indian","16-A, Centre Stage Mall, Sector 18, Noida",Noida,3.0,Average,579,4,28.5681209162,77.3231563345,No,Yes,2600,https://www.zomato.com/ncr/geoffreys-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/geoffreys-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18913,7945,Donald's Pastry Shop,Bakery,"J-55, Sector 18, Noida",Noida,3.8,Good,402,1,28.5678485440,77.3241346702,Yes,No,300,https://www.zomato.com/ncr/donalds-pastry-shop-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/donalds-pastry-shop-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18914,486,Crazy Noodles,"Chinese, Thai","3rd Floor, The Great India Place, Sector 38-A, Near Sector 38, Noida",Noida,3.6,Good,507,3,28.5678881000,77.3264748000,Yes,Yes,1100,https://www.zomato.com/ncr/crazy-noodles-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/crazy-noodles-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18915,4248,The Great Kabab Factory,"North Indian, Mughlai","Ansal's Fortune Arcade, Sector 18, Noida",Noida,3.5,Good,540,4,28.5721042413,77.3218102008,No,Yes,2200,https://www.zomato.com/ncr/the-great-kabab-factory-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-great-kabab-factory-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18916,18265419,Carl's Jr.,"Burger, American, Fast Food","F-457/C, 3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.8,Good,458,2,28.5666845501,77.3209267482,Yes,No,650,https://www.zomato.com/ncr/carls-jr-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/carls-jr-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18917,1070,Subway,"American, Fast Food, Salad, Healthy Food","B-14, K.J Enterprises, Sector 18, Noida",Noida,3.8,Good,268,2,28.5700881582,77.3248729482,Yes,No,500,https://www.zomato.com/ncr/subway-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/subway-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18918,18279442,The Smoke Factory,"North Indian, Italian, Chinese","Gardens Galleria Mall, Sector 38, Noida",Noida,3.8,Good,240,4,28.5649859000,77.3218530000,No,Yes,2000,https://www.zomato.com/ncr/the-smoke-factory-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-smoke-factory-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18919,18419893,Laat Saab,"North Indian, Mughlai","Gardens Galleria Mall, Next to The Great India Place, Sector 38, Noida",Noida,4.1,Very Good,111,3,28.5645014467,77.3218094465,Yes,Yes,1300,https://www.zomato.com/ncr/laat-saab-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/laat-saab-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18920,4721,Cheenos,"American, Italian","P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Noida,2.6,Average,521,3,28.5685734941,77.3245443776,No,Yes,1500,https://www.zomato.com/ncr/cheenos-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/cheenos-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18921,18273556,PizzaExpress,"Italian, Pizza","3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.9,Good,366,3,28.5664854949,77.3204747960,Yes,Yes,1600,https://www.zomato.com/ncr/pizzaexpress-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/pizzaexpress-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18922,18237334,The Patiala Kkitchen,North Indian,"K-1 Block, Dharam Palace, Sector 18, Noida",Noida,3.6,Good,332,3,28.5719985356,77.3221629113,Yes,Yes,1600,https://www.zomato.com/ncr/the-patiala-kkitchen-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-patiala-kkitchen-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18923,3251,Mandarin Trail,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.7,Good,517,3,28.5672163000,77.3255325000,No,Yes,1500,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18924,300605,Dunkin' Donuts,"Burger, Desserts, Fast Food","SH-52, Plot A-2, Lower Ground Floor, Gardens Galleria, Sector 38, Noida",Noida,3.7,Good,481,2,28.5647926000,77.3215077000,Yes,No,600,https://www.zomato.com/ncr/dunkin-donuts-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/dunkin-donuts-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18925,18258775,Taco Bell,"Mexican, Fast Food","M-18, Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida",Noida,3.6,Good,397,2,28.5673317712,77.3208365589,Yes,No,550,https://www.zomato.com/ncr/taco-bell-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/taco-bell-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18926,2336,Top Breads,"Bakery, Fast Food","K-4, Ground Floor, Sector 18, Noida",Noida,3.5,Good,420,1,28.5707088580,77.3233957216,Yes,No,200,https://www.zomato.com/ncr/top-breads-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/top-breads-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18927,18264533,The Bento Cafe,"Asian, Chinese, Japanese","Food Court, 4th Floor, DLF Mall of India, Sector 18, Noida",Noida,4.2,Very Good,316,2,28.5673008531,77.3208560050,Yes,No,750,https://www.zomato.com/thebentocafe/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/thebentocafe?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18928,461,Karim's,"Mughlai, North Indian","G-40, Mughal Palace, Sector 18, Noida",Noida,3.3,Average,446,3,28.5692654604,77.3236575723,No,Yes,1200,https://www.zomato.com/ncr/karims-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/karims-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18929,18372695,United Coffee House Rewind,"North Indian, European, Asian, Mediterranean","D-428, 3rd Floor, DLF Mall of India, Sector 18, Noida",Noida,3.4,Average,215,3,28.5675927000,77.3214491000,No,Yes,1500,https://www.zomato.com/ncr/united-coffee-house-rewind-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/united-coffee-house-rewind-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18930,18303706,Oh So Stoned!,Desserts,"4th Floor, DLF Mall of India, Sector 18, Noida",Noida,4.5,Excellent,324,1,28.5680046060,77.3210394010,No,No,250,https://www.zomato.com/ncr/oh-so-stoned-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/oh-so-stoned-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18931,9252,Basil Tree,"Italian, North Indian, Chinese","G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Noida,3.4,Average,431,3,28.5686100064,77.3231060430,Yes,Yes,1200,https://www.zomato.com/ncr/basil-tree-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/basil-tree-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18932,3796,Deez Biryani & Kebabs,"Biryani, North Indian, Mughlai","P-10, 1st Floor, Sector 18, Noida",Noida,3.5,Good,430,2,28.5683994712,77.3245946690,Yes,No,650,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18933,307566,Bikanervala,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai","1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Noida,3.7,Good,331,2,28.5721578303,77.3246292025,Yes,No,550,https://www.zomato.com/ncr/bikanervala-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bikanervala-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18934,18273566,Wat-a-Burger!,Fast Food,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Noida,3.6,Good,324,1,28.5695095614,77.3251435161,Yes,No,350,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18935,309111,Paddy's Cafe,Cafe,"J-3, 1st Floor, Sector 18, Noida",Noida,3.7,Good,302,2,28.5682225034,77.3246563599,Yes,Yes,800,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18936,18198836,Our Story Bistro & Tea Room,"Cafe, Italian, Continental, Desserts","G-38, 1st Floor, Sector 18, Noida",Noida,3.9,Good,320,3,28.5691429679,77.3236153275,No,Yes,1000,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18937,409,Yo! China,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",Noida,2.6,Average,334,3,28.5678221000,77.3262504000,Yes,No,1300,https://www.zomato.com/ncr/yo-china-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/yo-china-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18938,1070,Subway,"American, Fast Food, Salad, Healthy Food","B-14, K.J Enterprises, Sector 18, Noida",Noida,3.8,Good,268,2,28.5700881582,77.3248729482,Yes,No,500,https://www.zomato.com/ncr/subway-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/subway-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18939,4721,Cheenos,"American, Italian","P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Noida,2.6,Average,521,3,28.5685734941,77.3245443776,No,Yes,1500,https://www.zomato.com/ncr/cheenos-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/cheenos-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18940,3251,Mandarin Trail,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.7,Good,517,3,28.5672163000,77.3255325000,No,Yes,1500,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mandarin-trail-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18941,2336,Top Breads,"Bakery, Fast Food","K-4, Ground Floor, Sector 18, Noida",Noida,3.5,Good,420,1,28.5707088580,77.3233957216,Yes,No,200,https://www.zomato.com/ncr/top-breads-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/top-breads-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18942,461,Karim's,"Mughlai, North Indian","G-40, Mughal Palace, Sector 18, Noida",Noida,3.3,Average,446,3,28.5692654604,77.3236575723,No,Yes,1200,https://www.zomato.com/ncr/karims-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/karims-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18943,9252,Basil Tree,"Italian, North Indian, Chinese","G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Noida,3.4,Average,431,3,28.5686100064,77.3231060430,Yes,Yes,1200,https://www.zomato.com/ncr/basil-tree-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/basil-tree-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18944,3796,Deez Biryani & Kebabs,"Biryani, North Indian, Mughlai","P-10, 1st Floor, Sector 18, Noida",Noida,3.5,Good,430,2,28.5683994712,77.3245946690,Yes,No,650,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/deez-biryani-kebabs-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18945,3740,Hungry - I,"Cafe, Italian, Chinese, Continental","20, A Block Market, Near Amity School, Sector 44, Noida",Noida,3.7,Good,431,2,28.5579975000,77.3323527000,Yes,No,550,https://www.zomato.com/ncr/hungry-i-sector-44-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/hungry-i-sector-44-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18946,307566,Bikanervala,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai","1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Noida,3.7,Good,331,2,28.5721578303,77.3246292025,Yes,No,550,https://www.zomato.com/ncr/bikanervala-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bikanervala-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18947,18273566,Wat-a-Burger!,Fast Food,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Noida,3.6,Good,324,1,28.5695095614,77.3251435161,Yes,No,350,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/wat-a-burger-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18948,309111,Paddy's Cafe,Cafe,"J-3, 1st Floor, Sector 18, Noida",Noida,3.7,Good,302,2,28.5682225034,77.3246563599,Yes,Yes,800,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/paddys-cafe-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18949,18198836,Our Story Bistro & Tea Room,"Cafe, Italian, Continental, Desserts","G-38, 1st Floor, Sector 18, Noida",Noida,3.9,Good,320,3,28.5691429679,77.3236153275,No,Yes,1000,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/our-story-bistro-tea-room-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18950,409,Yo! China,Chinese,"3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida",Noida,2.6,Average,334,3,28.5678221000,77.3262504000,Yes,No,1300,https://www.zomato.com/ncr/yo-china-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/yo-china-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18951,8888,Ristorante Prego,Italian,"323, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,3.1,Average,372,3,28.5671588000,77.3253979000,No,Yes,1200,https://www.zomato.com/ncr/ristorante-prego-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/ristorante-prego-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18952,1701,Baby Dragon Bar & Restaurant,"North Indian, Continental, Thai, Chinese","G-34, Sector 18, Noida",Noida,3.5,Good,326,3,28.5695610000,77.3237140000,Yes,Yes,1350,https://www.zomato.com/ncr/baby-dragon-bar-restaurant-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/baby-dragon-bar-restaurant-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18953,450,Swagath,"North Indian, Chinese, South Indian, Seafood, Chettinad","J-57, Near Centrestage Mall, Sector 18, Noida",Noida,3.6,Good,415,3,28.5684244999,77.3237353563,No,Yes,1500,https://www.zomato.com/ncr/swagath-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/swagath-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18954,1735,BSGulati's Punjabi Swad,"North Indian, Mughlai","G-8/3, Savitri Market, Sector 18, Noida",Noida,2.5,Average,357,2,28.5704438538,77.3261107877,Yes,No,700,https://www.zomato.com/ncr/bsgulatis-punjabi-swad-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/bsgulatis-punjabi-swad-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18955,18349895,Walk In The Woods,"North Indian, Mughlai, Chinese","P-18, Sector 18, Noida",Noida,3.0,Average,203,3,28.5691820000,77.3244470000,Yes,Yes,1400,https://www.zomato.com/ncr/walk-in-the-woods-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/walk-in-the-woods-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18956,3149,The Punjabiis Restro Bar,"North Indian, Chinese","325-A, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida",Noida,4.0,Very Good,395,3,28.5671588000,77.3253979000,No,Yes,1200,https://www.zomato.com/ncr/the-punjabiis-restro-bar-sector-38-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-punjabiis-restro-bar-sector-38-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18957,2985,Doosri Mehfil,"North Indian, Chinese, Mughlai","D-2C, Sector 18, Noida",Noida,3.8,Good,285,2,28.5717158679,77.3242922500,Yes,Yes,950,https://www.zomato.com/ncr/doosri-mehfil-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/doosri-mehfil-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18958,307555,Public Cafe,"Fast Food, Beverages","G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Noida,2.1,Poor,74,1,28.5699341605,77.3261811957,Yes,No,450,https://www.zomato.com/ncr/public-cafe-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/public-cafe-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18959,307720,Khan's Kathi Rolls,"North Indian, Street Food","G-24-26, Savitri Market, Sector 18, Noida",Noida,3.2,Average,76,1,28.5699238547,77.3266914859,No,No,400,https://www.zomato.com/ncr/khans-kathi-rolls-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/khans-kathi-rolls-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18960,18424869,Delish BBQ,"North Indian, Chinese, Thai","Shop 116, Jaipuria Plaza, Sector 26, Noida",Noida,3.9,Good,40,2,28.5764412000,77.3348778000,Yes,No,500,https://www.zomato.com/ncr/delish-bbq-sector-26-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/delish-bbq-sector-26-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18961,18252573,The Kitchen,"North Indian, Mughlai","Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Noida,3.2,Average,47,1,28.5700342738,77.3264862970,Yes,No,350,https://www.zomato.com/ncr/the-kitchen-sector-18-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/the-kitchen-sector-18-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18962,18332077,Cafe Fusion,"Cafe, Fast Food","Shop 10, Sharma Market, Sector 37, Noida",Noida,3.7,Good,68,1,28.5661963343,77.3408354446,Yes,No,350,https://www.zomato.com/ncr/cafe-fusion-sector-37-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/cafe-fusion-sector-37-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18963,8022,Lajwaab Restaurant,"North Indian, Chinese","22, Opposite Bal Bharti School, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Noida,2.6,Average,59,2,28.5843215000,77.3381766000,No,No,500,https://www.zomato.com/ncr/lajwaab-restaurant-sector-25-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/lajwaab-restaurant-sector-25-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18964,18478962,Tastee Chauka,North Indian,"Shop 31, Block IV, Ganga Shopping Complex, Sector 29, Noida",Noida,3.7,Good,31,1,28.5685985227,77.3355726153,No,No,350,https://www.zomato.com/ncr/tastee-chauka-sector-29-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/tastee-chauka-sector-29-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18965,6800,Chef's Bar-Be-Que,"North Indian, Mughlai, Chinese","C 102 A, 13/14, Near Sector 39, Noida",Noida,3.4,Average,69,2,28.5672202000,77.3498054000,Yes,No,650,https://www.zomato.com/ncr/chefs-bar-be-que-sector-39-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/chefs-bar-be-que-sector-39-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18966,1460,Chawla's Chic Inn,"North Indian, Mughlai","2, Alaknanda Market, Sector 28, Noida",Noida,2.8,Average,58,2,28.5711016000,77.3331573000,Yes,No,600,https://www.zomato.com/ncr/chawlas-chic-inn-sector-28-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/chawlas-chic-inn-sector-28-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18967,18458315,KD's Hunger Point,"North Indian, Chinese","Shop 1A, Hansraj Complex, Sector 31, Noida",Noida,3.7,Good,49,1,0.0000000000,0.0000000000,No,No,200,https://www.zomato.com/ncr/kds-hunger-point-sector-31-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/kds-hunger-point-sector-31-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18968,395,Pizza Hut Delivery,"Italian, Pizza, Fast Food","5-10 & 12, Parsvanath Plaza, G Block, Sector 27, Noida",Noida,2.3,Poor,62,2,28.5775482000,77.3283250000,Yes,No,800,https://www.zomato.com/ncr/pizza-hut-delivery-sector-27-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/pizza-hut-delivery-sector-27-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18969,18303845,Green Restaurant,"North Indian, Chinese, Mughlai","Shop 2, Sharma Market, Sector 37, Noida",Noida,3.6,Good,47,1,28.5661948000,77.3408326000,Yes,No,400,https://www.zomato.com/ncr/green-restaurant-sector-37-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/green-restaurant-sector-37-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
18970,18357543,Mirchievous,North Indian,"Ganga Shopping Complex, Sector 29, Noida",Noida,3.9,Good,44,2,28.5678557000,77.3351088000,Yes,No,650,https://www.zomato.com/ncr/mirchievous-sector-29-noida/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/ncr/mirchievous-sector-29-noida?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
